Timestamp,Run,Cross Validation Step,Global Step,Local Step,Total Loss,Average Loss,Learning Rate,Examples per Second,Seconds per Step
2023-11-19 10:54:45.981160,1,-1,3910,3910,147.36544799804688,2.3025851,0.0003125,16656.29985503814,0.0384239
2023-11-19 10:55:32.198873,2,-1,100,100,207.54190063476562,3.2428422,0.01,167.99596536689674,0.37718963366336633
2023-11-19 10:55:35.410743,2,-1,200,200,239.64332580566406,3.744427,0.01,1992.6068060598907,0.032118730000000005
2023-11-19 10:55:38.106197,2,-1,300,300,185.43638610839844,2.8974435,0.01,2374.368102738908,0.02695454
2023-11-19 10:55:40.792676,2,-1,400,400,190.67303466796875,2.9792662,0.01,2382.3012881549744,0.02686478
2023-11-19 10:55:43.515764,2,-1,500,500,244.13087463378906,3.814545,0.01,2350.2711992626023,0.0272309
2023-11-19 10:56:20.291044,2,-1,600,600,241.28720092773438,3.7701125,0.01,174.0299509352465,0.36775279
2023-11-19 10:56:22.944661,2,-1,700,700,209.3333740234375,3.270834,0.01,2411.8024567976463,0.02653617
2023-11-19 10:56:25.610352,2,-1,800,800,276.5863342285156,4.3216615,0.005,2400.8784213924273,0.02665691
2023-11-19 10:56:28.791802,2,-1,900,900,260.3083801269531,4.0673184,0.005,2011.6619816945044,0.03181449
2023-11-19 10:56:32.860214,2,-1,1000,1000,330.1401672363281,5.15844,0.005,1573.0953502251,0.040684120000000004
2023-11-19 10:56:37.750499,2,-1,1100,1100,267.13079833984375,4.1739187,0.005,1308.7169134893134,0.04890286
2023-11-19 10:56:40.426635,2,-1,1200,1200,208.21055603027344,3.25329,0.005,2391.5068623168395,0.026761370000000003
2023-11-19 10:56:43.166195,2,-1,1300,1300,798.0958251953125,12.470247,0.005,2336.1424229228137,0.027395589999999997
2023-11-19 10:56:46.658134,2,-1,1400,1400,147.36544799804688,2.3025851,0.005,1832.7931366479015,0.03491938
2023-11-19 10:56:50.470051,2,-1,1500,1500,147.36544799804688,2.3025851,0.005,1678.9448251510132,0.03811918
2023-11-19 10:56:55.208296,2,-1,1600,1600,147.36544799804688,2.3025851,0.0025,1350.7110755142462,0.04738245
2023-11-19 10:56:57.866008,2,-1,1700,1700,147.36544799804688,2.3025851,0.0025,2408.0854479020118,0.02657713
2023-11-19 10:57:00.864344,2,-1,1800,1800,147.36544799804688,2.3025851,0.0025,2134.519414621391,0.029983330000000002
2023-11-19 10:57:04.671866,2,-1,1900,1900,147.36544799804688,2.3025851,0.0025,1680.8837035961194,0.03807521
2023-11-19 10:57:07.928294,2,-1,2000,2000,147.36544799804688,2.3025851,0.0025,1965.3418113265718,0.03256431
2023-11-19 10:57:12.563881,2,-1,2100,2100,147.36544799804688,2.3025851,0.0025,1380.623126990578,0.04635588
2023-11-19 10:57:15.315362,2,-1,2200,2200,147.36544799804688,2.3025851,0.0025,2326.0200597423714,0.02751481
2023-11-19 10:57:18.601822,2,-1,2300,2300,147.36544799804688,2.3025851,0.0025,1947.3853005271937,0.032864580000000004
2023-11-19 10:57:22.518813,2,-1,2400,2400,147.36544799804688,2.3025851,0.00125,1633.9064174993418,0.03916993
2023-11-19 10:57:25.268658,2,-1,2500,2500,147.36544799804688,2.3025851,0.00125,2327.404754596988,0.02749844
2023-11-19 10:57:33.430394,2,-1,2600,2600,147.36544799804688,2.3025851,0.00125,784.1469981566419,0.08161735
2023-11-19 10:57:37.200476,2,-1,2700,2700,147.36544799804688,2.3025851,0.00125,1697.5762589716244,0.03770081
2023-11-19 10:57:40.377549,2,-1,2800,2800,147.36544799804688,2.3025851,0.00125,2014.4308792109475,0.03177076
2023-11-19 10:57:43.100898,2,-1,2900,2900,147.36544799804688,2.3025851,0.00125,2350.0485431902202,0.02723348
2023-11-19 10:57:45.832958,2,-1,3000,3000,147.36544799804688,2.3025851,0.00125,2342.5547023125405,0.0273206
2023-11-19 10:57:51.331870,2,-1,3100,3100,147.36544799804688,2.3025851,0.00125,1163.867020918691,0.054989100000000006
2023-11-19 10:57:55.262094,2,-1,3200,3200,147.36544799804688,2.3025851,0.000625,1628.405084084223,0.039302260000000006
2023-11-19 10:57:57.881972,2,-1,3300,3300,147.36544799804688,2.3025851,0.000625,2442.860910751985,0.02619879
2023-11-19 10:58:00.564436,2,-1,3400,3400,147.36544799804688,2.3025851,0.000625,2385.866129051499,0.02682464
2023-11-19 10:58:03.345346,2,-1,3500,3500,147.36544799804688,2.3025851,0.000625,2301.404935794398,0.0278091
2023-11-19 10:58:12.792031,2,-1,3600,3600,147.36544799804688,2.3025851,0.000625,677.4864068703897,0.09446684
2023-11-19 10:58:15.523514,2,-1,3700,3700,147.36544799804688,2.3025851,0.000625,2343.049544880931,0.02731483
2023-11-19 10:58:18.250637,2,-1,3800,3800,147.36544799804688,2.3025851,0.000625,2346.7955057399317,0.02727123
2023-11-19 10:58:21.137286,2,-1,3900,3900,147.36544799804688,2.3025851,0.000625,2217.1051742731274,0.028866469999999998
2023-11-19 10:58:21.535628,2,-1,3910,3910,147.36544799804688,2.3025851,0.0003125,16066.555707016316,0.0398343
